worker_id,task_id,task_response_id,Tweet,Tweet Text
KEMPHTDC6KGH,6f51adf7-47d9-4f1e-add2-cae6c68f9bef,84b54358-cf17-4646-8af1-e5983ee9d3b3,https://twitter.com/Fwcho23/status/1541230957419790338,faggot nigger
QEZAEMV2WF9D,f3c48f44-8841-4c48-8159-5e12bbb01d9b,21d81306-229c-4aca-83bc-0e05de647bc0,https://twitter.com/officalwtf_jx/status/1512706746552254466,"y'all suck, jesus didn't die for us just for you people to be gay, the rainbow was a gift from god
Be better, be straight #straightforlife #gayisdumb #saviorjesuschrist"
4TNHZX6VKQAA,ff7875ac-fc76-49d9-8033-0c17b2aa8f22,7f93dbba-4c88-4c0a-8109-dcf6903b7ac6,https://twitter.com/Gregaveli/status/1544315143668072453,Ortiz? Shut up beaner 🧊
4TNHZX6VKQAA,abb6baec-adc8-4fc5-a070-c6b49710e371,9886b491-acc1-4f4a-a4c9-0955bdefc9d5,https://twitter.com/BasedChief_noon/status/1545102441355640837,"""Trans"". Well that explains it. Might as well throw the opinion in the trash"
KEMPHTDC6KGH,bafb96b6-4492-4f65-874a-208817bee376,a993b42e-d3ca-453f-826c-a2de5047e5c7,https://twitter.com/isabellarileyus/status/1543126415054438400,Proof that women are retarded: Women are women.
4TNHZX6VKQAA,9ee09200-0666-43da-9cee-06473cd5e363,272a3491-4693-458d-bd05-fe7ba397569d,https://twitter.com/Arden_Forester/status/1542422952830013441,Restrict? What does that mean? I suppose some well-laundered raghead is going to check everything with a fine toothcomb.
KEMPHTDC6KGH,45bba049-a0f7-45a2-b47f-1c2073135ced,9487f461-238a-4a56-94c0-47161e5cc6ba,https://twitter.com/LifeWithBasil/status/1541442543321337857,"Fuck the Supreme Court Fuck your Christian Church
Fuck you Catholics Fuck the Republican Party"
4TNHZX6VKQAA,c9139dab-2b21-4b39-b220-3f1fd2a9b723,d50c24cd-2ef6-4db1-8e29-7ed231077416,https://twitter.com/Ashley_Dawn_40/status/1544363589955354626,Well since you're a tranny u don't have to worry about that. You don't have a uterus so stop pretending u do. How did that surrogate work out for u and your same sex partner?
7ZGW996YFZ6X,5cac2b73-fc2c-4a04-bfb2-7a5b89ccb630,27a42b77-d9b3-420b-8ab7-dbc88a376e68,https://twitter.com/brvdmx/status/1544356320433901569,"Ellen page is a woman, @TheElliotPage is Ellen Page with mental issues."
4TNHZX6VKQAA,d509ed81-ff22-45b2-b15e-64591db7d6e8,32d145f4-96d1-4e09-b0bf-14233c9b3178,https://twitter.com/endorsunit/status/1545038840288743426,"I see a couple clowns, a raghead an Indian, a murderer, a fool, a hypocrite and a whole flock of cunts
I can honestly say the world would be a much better place if none of them existed"
KEMPHTDC6KGH,daad6792-0482-435f-a9d1-f2f74d801a3d,21392b46-7a43-495d-bf17-76d7ef099daa,https://twitter.com/GluttonSloth/status/1543892616399519744,These Devil worshipping Christians are some weird fucking psychopathic pedophiles
CAG2KV7YTM69,92010d33-393f-4f35-84e5-5e7286592257,02ff1791-279e-4fd8-a466-e12d3296ab73,https://twitter.com/babyfirelord/status/1544381767045505024,"Americans are disgusting, inhumane and incredibly ignorant Rich Americans deserve to die"
RP7MDHXYNRPN,491e736d-eccb-4d91-9ed4-d84d14304fe2,09ca61bb-2c23-447d-948c-a0b500678256,https://twitter.com/Mal_DuBois/status/1545047920403066880,"Savages.
Looks like Ireland is having a major problem with these African immigrants."
KEMPHTDC6KGH,512c756d-6847-4835-b9ba-89fdecd42815,333c41aa-34ae-41fd-ac8d-717243af89bd,https://twitter.com/TrumpGi79056629/status/1544373924561145859,Let's keep pushing this transgender narrative though. The last two shooters were tranny's! I guess it makes it easier for our govt to find them and pay them if they are sick individuals. They are part of our govt's tribe.
MT9NV29W32YF,a6d7670b-d8ed-4db0-9c25-cb21c9392f63,6f39d037-1045-4668-a5b3-35d135a0a02c,https://twitter.com/squizopills/status/1545252411127656448,man why is everybody here a retard
KEMPHTDC6KGH,26b5f4d4-94ba-41f3-98eb-779846312108,6cc8fc31-c96b-419e-8efe-2daa73d10508,https://twitter.com/jaycritch/status/1539713364284379136,All Critch haters ride the short bus 🚌
4TNHZX6VKQAA,b7ab63af-8157-4d85-9c3f-ed264bc302d1,9aaff5fb-7871-4622-9619-a4137cd6703f,https://twitter.com/JoePatriot7/status/1545111531465089025,"Im old enough to remember when @BarackObama
weaponized the @IRS_CI
to go after his political enemies? And the little Muzzie got away with it, along w/Corrupt agent Lois Lerner!"
KEMPHTDC6KGH,eadb902b-00fb-4362-ae47-3e2551266d72,a19f8e7b-c64d-4a48-b0e6-d9a3d4b9f2d3,https://twitter.com/LilShinji_kun01/status/1544017832572325888,"Shut the fuck up, coon."
KEMPHTDC6KGH,86809d78-e9ed-47f8-979c-88806e2206cd,c98ad971-b064-4e3d-b95b-a027371150e0,https://twitter.com/christof_s1975/status/1542028016670449664,Why are people depressed . Just go outside . Smile more 😁Stupid lazy faggots i hate you FUCK YOU FUCK OFF KILL YOUTSELF I HATE FAGGOTS I
CEHXHWFAVDAD,80f231c6-45e5-42b4-803b-de66efef695f,effe6d54-2caf-4d18-8401-0d3121e559ca,https://twitter.com/fanta57837013/status/1539360572847837187,Fuck Joy Reid...go back to Africa
7ZGW996YFZ6X,4fb9e35f-9992-41c4-9b6f-7cf2b8b931b2,fc2f8575-51f8-4910-8b64-4c8294648f5e,https://twitter.com/SilenceEngaged/status/1544355112449187841,Ellen Page is a woman. TEST.
4TNHZX6VKQAA,7c7586d6-a695-4a61-963d-6bbbf7e9571d,f82d6f38-7065-4561-a579-ef7b8a7ffa7c,https://twitter.com/Mr_Malark/status/1544378462894440450,"Only last week another tranny attacked randoms with an axe.
Given that group is particularly susceptible to propaganda, are these events just a) a blip in the programming, or b) have they been activated?"
7ZGW996YFZ6X,fc9923c2-6e85-40f6-a07c-925b77695711,b5068480-c20c-4ec7-85e4-d90a52a9bc42,https://twitter.com/DCPenningtonArt/status/1544353665632260099,"Ellen Page, Ellen Page, Ellen Page,
Ellen Page, Ellen Page, Ellen Page,
Ellen Page, Ellen Page, Ellen Page,
Ellen Page, Ellen Page, Ellen Page,
Ellen Page, Ellen Page, Ellen Page,
Ellen Page, Ellen Page, Ellen Page,
Ellen Page, @elonmusk
#elliotpage #EllenPage @Twitter"
9RHJY2Q9ZTEG,138465e4-0d36-422c-879f-1fdf2c744414,312f5c6e-aa3e-4e9f-8e89-32db330616c1,https://twitter.com/Edeeeee10/status/1544522938619142144,These Black Immigrants are shamelessly disgusting and they just...brutalize our 🇺🇸 Slang. DELINEATION and MASS DEPORTATION is a must 2024 and beyond.
KEMPHTDC6KGH,5e12ad99-1369-408c-8501-299d8b66e63c,b6204290-7e1a-419a-a696-fe205827fda4,https://twitter.com/GeorgeG81885629/status/1544673355982315521,There’s only one Uncle Tom on the court
CEHXHWFAVDAD,555aadd4-7839-47bb-8ee2-d0e49d0f7874,c1ee22f2-b790-473c-8c30-ce8f141f60b1,https://twitter.com/WisdomOfTaka/status/1285976146526507008,"All Homosexuals Shall Surely Be Put To Death For Their FILTHY VILE AFFECTION LEVITICUS 20:13 KJV
ROMANS 1:25-29 KJV"
CEHXHWFAVDAD,b39284bf-7f9c-4359-9b39-2507e1faac1b,2937c94c-6fe0-438c-91aa-dce926469b3c,https://twitter.com/Tanisha09986288/status/1544318026002169857,BLOCKED!!!!! FAGGOT!!!! I HATE BLACK MEN ....AND IDC HOW THEY FEEL .....YO DON AINT SHYT AND WILL NEVER BE A MAN....FOR HIS FAMILY
QEZAEMV2WF9D,a63c5ab9-232b-4d44-90ea-2391eac3908f,6625a1ff-7ba1-43ed-9f41-c4e4619922c0,https://twitter.com/109_1030_1488/status/1520823783652741121,Look a bunch of faggots and pedos
CEHXHWFAVDAD,1cec66b7-9ff0-4e04-a0f1-5f260d9431df,f31d3e06-05e1-4713-8b90-b13685b7779d,https://twitter.com/leiopythonidae/status/1357417538444009481,gays. homos all of you. disgusting
WFRWYPY7XZJ9,b0e8c610-5f44-4dae-a7f1-d4e522150d0c,df4f0144-4dc6-447a-ab49-ca7082daccda,https://twitter.com/Karenwalls0/status/965585494389092353,"Happy Presidents’ Day, you are a beaner and racist but today is totally your day, congratulations @realDonaldTrump"
CEHXHWFAVDAD,c35f371a-21c0-4dbd-8e3a-228a3f3cfd5e,b2b7100b-0013-4a82-8ffb-c0f59be85159,https://twitter.com/ayeshahassen1/status/1544095522130214913,children. It sickens me. Homosexuals are a dirty people who should not be within a hundred yards of any child under 18.
AZC3WE92JE2T,086df629-6c4e-43c6-b050-9fd8399366bf,d8ae726f-04e3-4c66-975e-fd179f744c32,https://twitter.com/JeremyCordite/status/1544335195360436224,Hearing rumours that Boris is converting to Islam then the press will have to stop attacking him. The press doesn't bother with all the grooming gangs.
7ZGW996YFZ6X,3e3c41f5-51a5-47e6-a164-0773cd6072ac,e6f6d0e2-171b-46ca-a58c-451908174ae3,https://twitter.com/LukeChudoba/status/1544353402125438977,Ellen Page is a multimillionaire egomaniac who has time magazine and Twitter eating out of the palm of their hand. I am punching up.🤔
9RHJY2Q9ZTEG,4f201fe5-1f58-4279-8a9f-461c5d648b73,d53fd9c4-d6c9-4059-af29-46f181bc0132,https://twitter.com/CrAzaddy/status/1544551703604772866,hes either intoxicated dont give a fuck or autistic...either way it goess send ss i need a good laugh
9ZWEE9M34YRV,b3d8b4a4-cb66-4a55-a223-7a7df187cae7,9ff782cc-cb78-4312-a4f8-cbec89e77183,https://twitter.com/Stanch247/status/1543292697812709376,"Democrat criminal election fraud has consequences. Here’s another to add to soaring murder rates, inflation and crippling price hikes, illegal alien filth spewed across the United States, racist unaccomplished diversity hires throughout the administration, etc. etc.👇👇"
9ZWEE9M34YRV,9ae951eb-e5be-4965-8d4a-3aa24b97171e,6da78bbe-3780-41ed-a6d0-0cdb34744939,https://twitter.com/UKLabour_Innit/status/1543540271895511052,"Vote Labour, get bankrupt third work Britain under Sharia Law
#NeverLabour"
KEMPHTDC6KGH,d171dd3b-a3ce-4182-8c2c-4d5c79e2db24,09c5fd07-1dfc-4eb0-ac1e-1e70752aa54e,https://twitter.com/TreMelvin/status/1409574674204295173,our queer babies out here killing themselves because their mommas and uncles making comments exactly like this and u got the nerve to sit ur faggot ass in front of ur iphone 2 and spew the same shit. just say u hate urself and GO
4TNHZX6VKQAA,b38e591f-3d11-41b1-9dfb-12532f58e8c6,666e8e1d-4f4a-45ea-9323-342b4c4ca1a9,https://twitter.com/Obidire2/status/1522007073717768192,Where does raghead religion stand on this issue?
CEHXHWFAVDAD,219a3fb2-e60e-49cf-ad0a-bee371b4df1e,7151b168-9550-4e1d-848a-080e01394a6f,https://twitter.com/ignite_20/status/1276981014431137792,Homosexuals are filthy creatures.
7ZGW996YFZ6X,f7e4b3c6-8c64-4771-aa99-291f703c7a58,1e799db8-d31d-4aa9-8315-83cf3a5aedfd,https://twitter.com/DonDunlap5420/status/1544359367943852032,Ellen Page is a woman.
4TNHZX6VKQAA,dc5fec0c-ffda-4101-ab13-dd7f66b5ecfb,c075c8dd-b2a0-4910-842a-bb1ec845782f,https://twitter.com/Kegflin/status/1544932357467017217,He also made him go full tranny after his rock career died
9RHJY2Q9ZTEG,6be22c65-f1bc-4171-bf9f-8fe834154d76,da877ae4-e946-4415-87de-15b52192a13c,https://twitter.com/mike_reifel/status/1544538221283053568,"She could be mentally retarded too. If they have had a mentally retarded kid them might be them now. They hate men. She certainly does hate men. In Hospitals, mentally retarded kids are hooked up on machines and people are being killed. Put them out of commission."
9RHJY2Q9ZTEG,8482d998-dc5e-46c1-a87b-b4da6f7cd7d1,8869fae5-f92e-4994-89a0-421ca510729a,https://twitter.com/AAWatson10/status/1544558221343559680,Makes a change Asians fucking over white men rather than fucking young white children
7ZGW996YFZ6X,9df2dd20-1bb3-4e3a-b17a-e78993037950,1c9a2256-9735-42eb-ae2f-70646e1b3299,https://twitter.com/DianeGr64257571/status/1544366666150281216,Ellen Page is a woman. There is no such thing as dead naming in reality. #LiberalismIsAMentalDisease
KEMPHTDC6KGH,b441e286-12a1-4f51-b79a-371a91f42b86,bf93edd6-8045-44a0-a206-18c5da1962c4,https://twitter.com/MamitheDona/status/1544037668555825153,Not folks having a “fuck the 4th” party 😭 Jesus y’all are coons fr
MT9NV29W32YF,9c974942-9298-4ac4-bbb3-93357009ba31,e3d05f75-2d61-48ff-a2d9-cc8dd4306930,https://twitter.com/HamannRespecter/status/1545285233116938241,"""Sorry faggot, but it's the soyjak who gets the girl in the end...."""
D7HVJTEKMYNW,ebab22ca-d940-47c5-bf42-1faa4b436208,2a81ee44-df1a-4d3c-ae2f-ec355b9cd3cb,https://twitter.com/HateNetUser/status/1543614037404962816,I fucking hate niggers
4TNHZX6VKQAA,11b75b7d-64a9-40b1-bf83-afe39a6f8f6b,233387e7-56f8-48f7-8585-e5c8655a5e7a,https://twitter.com/ReIIyCooper/status/1544937910608269312,swear to god the cop car one with the fire i walked down on them chinks
73FP3QEHRD7V,7ef4bc6e-35f5-4c3e-8e7b-d99dc1c35ff5,0116eec5-8496-4a5c-adfa-e0d6822ab02b,https://twitter.com/Hippermermaid23/status/1544183444510429184,"As someone who is proud to accept Biology I am a Proud Terf and there are so many more TERFs but keep being offended by us, we won't believe in your delusion."
KEMPHTDC6KGH,85e13eed-166f-46e9-b8de-82fb428db007,164146d8-ffe2-4ae4-ab78-afe82e43854f,https://twitter.com/PrimeTobirama/status/1543884883180883968,“My country is poor because the cia cou-“ Your country is poor because your people are retarded.
CEHXHWFAVDAD,bb7dd629-00c5-4ed1-be22-ca229141caca,ee618310-4748-4689-b874-f0291569e952,https://twitter.com/Ciggie1913/status/1537223575970533377,These Mormons are disgusting 😩
4TNHZX6VKQAA,a4336b9c-2fe5-49e5-a11e-5acdfa1c90ae,655b9dad-be40-4197-b76f-c832c791507c,https://twitter.com/sorialuissss/status/1538704828985114624,IM STARTING TO LIKE MY WOMEN LIKE THAT! FAT BLACK CHINKS
9ZWEE9M34YRV,7d33e083-ebad-4f67-9995-8d55fb10f396,b343f675-effb-45b3-a6e2-2f2d981fdb9a,https://twitter.com/catchthewavedav/status/1521660706092990467,"I’m taking a break from YouTube for the next 6 years, I want to see if it’s possible to bake 6 million cookies in that amount of time. Just a little experiment of mine."
MT9NV29W32YF,86ed12fa-a2a8-41f4-9ef0-571257f5f124,dbc981d0-0961-4ac2-b0ee-10ed25e74af6,https://twitter.com/brendang55/status/1544721947019411456,The monkeypox vaccine requirements be like: Are you a faggot gay boy (or they/them) slut pig whore who lives in nyc?
KEMPHTDC6KGH,6aa3aff4-7a28-4466-a5dd-15fe6716d510,a8f371c9-f245-4705-b636-f4888e5743ac,https://twitter.com/throwback42/status/1544109828687159301,People who set fireworks off in the daylight are retarded 🥴
9RHJY2Q9ZTEG,9aa250a6-73c9-47be-9d8b-79b38cfa514b,91a91710-b81f-4ed2-b534-3c9558470531,https://twitter.com/Ket11281085/status/1543291338514280448,It's all about being a tyranny. Seems like all the far left that are running things are openly or secretly tranys.
QEZAEMV2WF9D,291a88c0-2b55-4d88-9762-1c38f74c7595,37da2e0a-072c-4d41-b437-2e92aeefdcf6,https://twitter.com/andrewe00510779/status/1537947572416835588,Gay nigger
KEMPHTDC6KGH,df8249c3-4224-4437-996e-43dd8a7d6715,7623bc0f-e1e8-4776-a2a5-5d3d77b46214,https://twitter.com/gal_modern/status/1543499861198155777,"Ok, I'm done... Not one more Tranny thing... Fuck..it's SICK...."
9ZWEE9M34YRV,6bac1869-874f-43e3-ac55-12f6fa465723,51834776-f37f-464a-8c8b-66b01447497c,https://twitter.com/democracyofjoke/status/1541803784182956040,"Muslim can support Islamic terrorists and live unharmed, but they kill a Hindu when he supports another hindu who stands against this pernicious Islamic terrorism. #HindusUnderAttackInIndia #JusticeForKanhaiyaLal #Udaipur"
WFRWYPY7XZJ9,837550e2-bc9d-408b-ab6a-4385dc742bf0,99d327ba-8c2a-4aad-b14e-46ac96eae709,https://twitter.com/Constit38641971/status/1544329722053656581,"It's not 6,000 it's 6 million... and it's not teenagers, it cookies and milk."
KEMPHTDC6KGH,c8ee99e5-c72f-47c8-94f6-7579b64250c6,d77cc217-f245-45b3-8529-8fe06b2ebebc,https://twitter.com/GlenninVirginia/status/1541628024805883907,"“Migrant”? Don’t you mean illegal aliens, or better still, wetbacks?"
PDJDRMPE4NTR,c0195347-fa29-40f4-8389-77357e920172,30c35b83-7deb-47be-b786-615628326d47,https://twitter.com/je_suis_dort/status/1543820365306048513,#4thofJulyWeekend God BLESS AMERICA I FUCKING LOVE AMERICA FUCK THE BRITISH FUCK THE CANADIANS FUCK THE MEXICANS FUCK THE NATIVES YOU ALL LOST FUCK YOU ALL
WFRWYPY7XZJ9,164575a4-ec61-4a74-9777-52bf58fdb9c2,bf50e883-b067-4857-9453-1a4263acec62,https://twitter.com/demhAaraS/status/418135538231554048,Asians are retards on the road. This is LAW.
CEHXHWFAVDAD,73fbed23-50a8-45a0-915a-d73bb3b7719f,fee3920f-9d22-48a7-8905-21e1221f59b5,https://twitter.com/buddydukenugget/status/1544031898502037509,Dirty lying Jew.
4TNHZX6VKQAA,34ecc2f5-3868-4395-b3d6-50faeede395c,d5a9bdc8-f831-42b1-94bf-549081730fa7,https://twitter.com/RickCla43424795/status/1530176189033238529,Send that raghead back where it came from
9RHJY2Q9ZTEG,038b0b71-8798-4c86-bb09-30d960b87c88,915a03eb-5f04-456b-b00a-a1cf3c8d10f4,https://twitter.com/RosieB08/status/1544519929352822786,"Just a taste of how these people feel. They don't care about Americans and how we are being killed by illegal immigrants every day. Murderers, rapist, fentanyl smugglers, etc. It's like the left is doing this on purpose. 🤔"
WFRWYPY7XZJ9,1b454692-4b22-4f79-aa31-bbc58e39390d,d0bd016a-e749-4251-9fd1-88d92d87fe1b,https://twitter.com/rubyher34/status/1189218027256123393,Fucking Asians can’t drive
4TNHZX6VKQAA,7c82bd42-d846-44b8-88b0-a5f262be5834,4142897d-0dc8-4775-b0e1-b22fdefe44fe,https://twitter.com/kierrascvtt/status/1544150869993836544,that wigga retarded
9RHJY2Q9ZTEG,40f38f32-7900-4709-89c6-fd33284cfa60,ee798373-17af-43aa-bd52-afa094ad684a,https://twitter.com/JamesDamla/status/1544563772907524096,The Wokery and ethnics do not own words anything they use we can use they have set a president! Whites played the least role in historic world slavery. ! Funny how they never protest about current day slavery still ongoing by blacks and muslims !the pathetic hypocrites 🤮🤢🤮
9RHJY2Q9ZTEG,f4e4a72a-5905-4b78-8c80-7560ce03873b,57b43933-4971-480b-8f39-642a000dd4d9,https://twitter.com/promkingng/status/1544541160085110785,"Okay fag.,.. You that have good understanding.... Try to compose good English.,.....What is 'you are fool'?
You are so foolish I don't have to explain anything to you... You hairline agrees with me ...."
WFRWYPY7XZJ9,9b300588-d0fc-4b6a-b7fc-ec6eb3695277,049803bd-3cc0-41f7-8814-57bd5abf8583,https://twitter.com/GCabral82/status/55642758072893440,Although they are great at Kung fu and Math.. Asians are retards
KEMPHTDC6KGH,94ebda58-9923-42e6-9097-f970e7afb930,f834d0f7-bbe0-4129-93b6-af98e5f28164,https://twitter.com/Sheebasheeba/status/1444528882967744512,Return all illegal aliens back to Mexico now stop making USA dirty sick filthy brown and poor
KEMPHTDC6KGH,7103d0d7-f649-46cf-babf-421299275348,fb226c0d-f95f-4863-ab0f-4340b3ac8e96,https://twitter.com/the_old_heresy/status/638707702760345601,"#MyCountryIn3Words
Nigger Tranny Faggot"
4TNHZX6VKQAA,a6b60272-b3d6-44f4-b8a0-a62e24c6bc2f,ffc34908-9aed-4958-8ab4-0ac1359729be,https://twitter.com/jim_caplinger/status/1544373218198409216,A tranny shooting at a parade full of patriots…it’s got MAGA written all over it. 🙄
CEHXHWFAVDAD,de26c933-82dd-4954-9cfd-3e53e60e6e19,79f73c3c-2a51-4341-a853-6cde8567c4c0,https://twitter.com/joshwild23/status/1544379291496054785,"Fingers crossed now for a proper right wing conservative to take charge, fuck all the green levies off, take no note of climate change and to continue shipping those dirty illegal immigrants off to Rwanda"
73FP3QEHRD7V,31e0dd31-c208-43cd-8854-74800a2e7fde,2dd32d7a-138b-48e3-8125-161bff0bf04c,https://twitter.com/schizo_zealot/status/1544337828150218753,"Ate jews
Ate niggers
Ate faggots
Luv Christ
Luv whites
Luv me oomfies
Simple as"
KEMPHTDC6KGH,90f81b21-f43e-49e2-8e7d-dfbdb61f7378,af7281c3-bff2-4f7e-9baf-7f098c77436c,https://twitter.com/kkbaandz/status/1541123580020379649,lame ass stupid dyke bitch
CEHXHWFAVDAD,9646b0e8-4278-447d-8f4e-67c7c99db024,44ab82d6-ff66-4939-bed4-53e1e385313d,https://twitter.com/DuktarE/status/1532614698771746817,It's homophobic and it should be .. homosexuality is haram a filth against nature...we should discourage such dirty and filthy people... homosexuals make our society worst
4TNHZX6VKQAA,dea3b5e0-7641-4904-bd5b-c9d2c98719a5,a5227fb7-c6b0-4c4e-9aed-de6c15ce568e,https://twitter.com/wyboston58/status/1544309297772994560,THE CHINESE VIRUS AND THE VACCINATIONS THAT FOLLOWED WERE MEANT TO KILL AS MANY PEOPLE AS POSSIBLE.
73FP3QEHRD7V,d1b62ed3-488f-46c8-88a2-f2213b24f1cb,fdbe79da-02e3-4f67-b32a-4bfd4fc07bf5,https://twitter.com/MAGAREDAMERICAN/status/1544646790921723905,MAGA this guy was a left wing nazi who had a mental illness problem we all know the Democrats lie up there fucking ass he dress like a faggot woman that's problem with America there's no such thing as transgender it's a mental illness problem
9RHJY2Q9ZTEG,115e7189-25e7-40f0-8674-97405c1c4c71,b15ea12f-67f8-4473-86ef-1e3106ea02f1,https://twitter.com/thegigadoctor/status/1544204912929562625,"Not amazed with the desperation to kill hindus.
Killing innocent hindus is the characteristic feature of islam..
I wonder what would happen if we had such desperation😂
India and indians(hindu) would be relieved"
4TNHZX6VKQAA,579017be-6fdd-4a61-85ba-b9c074523976,de367107-8fb6-43e3-8ca8-fa4e32e7bf66,https://twitter.com/ThrillerNstinct/status/1544922691630960640,Male? I now consider them trans-trash.
4TNHZX6VKQAA,01301679-5d3d-4b1b-9c76-d6800327e849,3db9dab5-cb03-4b57-98f7-12d9f78e67c6,https://twitter.com/Ben85552590/status/1544258664638267393,"As these people have no good reason to be so mentally inept, meaning they are unusual, they are technically now the truer definition of the word ""retarded""."
CEHXHWFAVDAD,6cd0b917-2754-417b-8795-79569bad4416,32a16ef8-e04e-42ab-a1ed-c63a727e6b75,https://twitter.com/patroberts10/status/1541903722149584896,Wow do you eat with that mouth you filthy Jew!!!! Surprise Twitter let you say the F word. Trump is the best he is the best man we’ve ever had in the White House and you know it and everyone’s flipping to republican it’s all over the news so bye-bye Jew boy
WFRWYPY7XZJ9,f2ab95f5-72e9-458f-95d6-63696fe0a5c2,2955f86d-71e7-4bc6-ad50-a0f5811f3fc4,https://twitter.com/Cluelus/status/658181497292124160,@LastDecivxx isnt that retard a beaner? I always made fun of him for it
CAG2KV7YTM69,c8e7c476-fc02-4831-afc8-55cd09c8b762,ed7a72ee-1363-49d2-ad1a-12f463d7008e,https://twitter.com/FREDDYJRUGER269/status/1544443986189991937,"Hey trans people, unless you have millions for surgeries you are never gonna be pretty like a real woman or manly and tough like a real men. Just alot of ugly women and girly men. Pathetic"
4TNHZX6VKQAA,787b7f18-8957-419a-bf22-971c1784edef,0ef8ede8-26a3-4086-b107-8209630ead0d,https://twitter.com/UberNooben/status/1545126553385897985,"The evidence right now is very clear, sex crimes are being committed by transwomen against either minors of both sexes or against women. FTM trans have little to worry about when in a men's space, which also supports that transwomen are the real predators/bigots."
73FP3QEHRD7V,4d4e4e95-0443-445e-a8ad-0269b4947f8e,c81c342a-10f0-48cd-b28b-e83b1012be18,https://twitter.com/PragerU_1488/status/1545100997696970753,Some of you are still following trannies
KEMPHTDC6KGH,aaaea254-463b-4f8a-ad3e-2017c4be3c9e,5b404a63-5fe8-4537-a13f-c26571c0000b,https://twitter.com/meqavideo/status/906480728183066624,I MIGHT BE CRAZY BUT ATLEAST I DONT HAVE AUTIS-... fuck
9RHJY2Q9ZTEG,9fea73fc-01ee-4850-9a79-100a69a36ccd,4d2e73c4-0fb3-4ad2-96bf-3cebb30092ce,https://twitter.com/michaelclune420/status/1544531079440216064,Going to stop this retard rampage that's been plaguing society for the last 2 years
4TNHZX6VKQAA,5a6008dc-9020-40e4-9524-788f7f25b67f,3f9b83f3-a9e5-402c-be32-6cb9729896d4,https://twitter.com/zzzzzzuko/status/1544394475279196160,not the beaner in my mentions
4KDNMYPMNZXC,508e9a2d-a13b-4383-ac09-e4592e765a2e,6dc49ddd-ef14-48a0-b395-487286f2f50d,https://twitter.com/MaxheadroomXxX/status/1544533102772510721,Tell a nigger do not rape is like tell a fish to do not swim.
4TNHZX6VKQAA,020e8c2a-c201-4bcd-b9d8-f1fb30eb3beb,0ade5aad-e81c-48e1-82fc-480089e5a975,https://twitter.com/PeachMaster000/status/1544373781241675777,Why is it always the blacks
MT9NV29W32YF,5cf0aed6-af82-415f-a9ee-1d3c30c93bb2,8e77bde8-87cd-4c83-82e7-d10f345bea24,https://twitter.com/sacchar_nibibi/status/1545266108156067841,"This is how it's done you communist nigger #HolyAroundAndAckOut #BetterDeadThanRed #HeilAbe
Image"
KEMPHTDC6KGH,9329b161-31e4-4ca3-baa1-93a88d60e6b4,34f8fcc2-f7cc-4f4b-96ba-fe8002001200,https://twitter.com/LucyRenay/status/1347230776853671944,I just wanna cry this is dumb I fucking hate these white ppl & fucking Chinese people they can suck the fart out my ass I’m so fucking annoyed
D7HVJTEKMYNW,4ba3db09-3efe-47e3-a2f7-137e730a9f7b,e15fb203-f2d8-4f9d-8661-71f0c3bae09d,https://twitter.com/Spirit_Love56/status/1543327171233452032,"THEY FUCKING STOLE MY VOICE
BRAH, IF I CAN EVER KICK OFF ANOTHER HOLOCOAST JEWS AND NIGGERS ARE GETTING BTFO'D"
7ZGW996YFZ6X,f7d56606-88c9-416a-be7a-f5564e430562,928a8b43-e8b4-4433-8aa2-ce4ec88ea4e2,https://twitter.com/autist_bitcoin/status/1544091973329440768,Nope canada is in distress and under duress from globalist jews.
CEHXHWFAVDAD,0b4516f0-c603-426b-b439-0d4364bc6390,97201e5d-4504-4b36-930d-0e5e9a6b75ed,https://twitter.com/Trumpamania3/status/1544366025499676672,"Shameless leftist propaganda brought to you by the closet homos pushing a disgusting antichrist @BarackObama
agenda because he knows he’s useless against the masses and will be taken apart limb from limb for his crimes against humanity. You’re just as complicit. 🤮🤡🤮🤡🤮🤡🤮"
9RHJY2Q9ZTEG,28181eda-940d-4501-90f5-a9dda2657140,11333296-2f78-48f0-9a97-86eae67d969a,https://twitter.com/la_revolucion99/status/1544556774761680897,"You're wasting your time with ""educated blacks"", they are proof that intelligence & education are mutually exclusive.
😂😂😂😂😂😂"
CEHXHWFAVDAD,309f862a-53bf-4ad7-b177-40837f83ad7d,8ebb8b2b-ed06-43af-b12f-5209815a1f9c,https://twitter.com/shwiib/status/1526996331759562752,"What Idrissa did is a natural thing for the sound human nature and the honorable and correct Islamic creed. Homosexuals are worse than animals, filthy and repulsive. We support Idrissa
#ادريسا_غاي #WeareaIIIdrissa"
CEHXHWFAVDAD,926a27f8-713a-4aa5-9666-208f39f3ab3d,47da1686-bfc5-480d-950d-644eb8e2ded8,https://twitter.com/ur_irreIevant/status/1544272238672613378,We will never support dirty arab camel fuckers. They really think their stupid and hateful asses have a place in the afterlife. Go boom already neanderthal.
73FP3QEHRD7V,52b6ba6e-349f-4663-b826-f18cac4f4de4,d266a3d8-33e9-44f0-9efc-278f66773c3a,https://twitter.com/minjubro/status/1541309696333598720,I'm having #Visions of killing a nigger
