"","id","created_at","text","source","possibly_sensitive","type","coordinates","retweet_count","reply_count","like_count","quote_count","longitude","latitude","borough"
"191","1279989629735837697",2020-07-06,"If you bother us, will tell you to go fuck a broomstick<U+203C><U+FE0F><U+0001F923><U+0001F48B> #photooftheday #makeup #sisters #weekend #crazy @ Staten Island, New York https://t.co/GJRlywcXK9","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"192","1279519787199102978",2020-07-04,"A guy at work assumed I was in a band due to my lead guitar attack stance when packing orders. @ Staten Island, New York https://t.co/gFLu0NFmpR","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"193","1278937717125058560",2020-07-03,"you can’t trust a Staten Island bitch .","Twitter for iPhone",FALSE,NA,"NULL",0,0,6,0,NA,NA,"STATEN ISLAND"
"194","1278757898173190147",2020-07-02,"Where is them anywhere i dont care NYC/Staten Island freaks, I need some sloppy, nasty wet head, in your car, your backyard, on the roof i dont give a fuck i need my dick ate baddd. 

Real freaks hmu ( MUST BE CLEAN &amp; STD FREE )

LETS FILM IT.. <U+0001F4A6><U+0001F4A6><U+0001F4A6> https://t.co/7guBkchEFP","Twitter for Android",TRUE,NA,"NULL",0,0,1,0,NA,NA,"STATEN ISLAND"
"195","1278724306168676353",2020-07-02,"So i finally made it here, i got sneak away so i can do some good freak shit. nyc/staten island where yall at.","Twitter for Android",FALSE,NA,"NULL",0,0,1,0,NA,NA,"STATEN ISLAND"
"196","1277983440516911105",2020-06-30,"We on @SINYCliving are far more lucky than we likely realize to have a #DA who fights for what’s right.  Thank You @StatenIslandDA  for speaking out against cuts.  Note over last few weeks violence in #nyc rampant as S.I. mostly avoids. Island over party <U+0001F1FA><U+0001F1F8><U+0001F4AA><U+0001F3FC>","Twitter for iPhone",FALSE,NA,"NULL",0,0,1,0,NA,NA,"STATEN ISLAND"
"197","1276920639304224770",2020-06-27,"THE DYNAMIC DUO WAS ALWAYS THINKING OF THERE NEXT PLAN OF ATTACK. HB MA 06/27 @ Staten Island, New York https://t.co/cdKVU7gpc1","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"198","1276330919620743173",2020-06-26,"@MaxRose4NY horrifying to see how your fellow @TheDemocrats  have ripped towns apart.   I can speak for many of us on the island.  Bring that dumb shit here and it’s going to elevate. There will be no kneeling. And no defunding police. I’ll fight for that with every last breath","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"199","1275845170555166726",2020-06-24,"Just me and my bitch!!  Heading back to the west ... coming soon!! @ Staten Island, New York https://t.co/S2WPT0REP9","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",1,0,3,0,-74.0889,40.6303,"STATEN ISLAND"
"200","1274742927365943297",2020-06-21,"#chasing #lighthouses #statenisland supposedly has 10 we only found 4... including this really giant ugly piece of shit #lighthouse that looks like a big #dickies <U+0001F92B><U+0001F56F><U+0001F5FC> @ Staten Island, New York https://t.co/e7DaKkLX4e","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"201","1273487090295209984",2020-06-18,"@dNo718 @JeffBezos Meet me in the Staten Island fullfilment center parking lot Jeff I’ll kick your ass and then burn it to the ground you bald bitch","Twitter for iPad",FALSE,NA,"NULL",0,0,1,0,NA,NA,"STATEN ISLAND"
"202","1271642018507341824",2020-06-13,"If Dave Chappell could call out Staten Island on their shit there’s a problem! At this point space is the only neutral place on the topic of race/racism","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"203","1270180378431631363",2020-06-09,"Hard 2 understand this. The Shaw’s were prominent Staten Island abolitionists &amp; helped form the anti-Slavery GOP in 1850s. Their son Robert was the hero of the movie “Glory” &amp; his men depicted on this monumnt were some of the bravest Americans 2 walk earth
https://t.co/1EqIWZgfbe","Twitter for iPhone",FALSE,NA,"NULL",20,7,54,1,NA,NA,"STATEN ISLAND"
"204","1269499458653429766",2020-06-07,"I Feel SICK ON MY STOMACH, JUST TO KNOW THESES 2 ASS WIPES GOT A STANDING OVATION AFTER THEIR BAIL HEARING IN LONG ISLAND NEW YORK IN 2020 FOR ASSAULT ON A SENIOR CITIZEN.# STAY AWAY FROM LONG ISLAND!<U+0001F60E><U+23F0><U+270C> https://t.co/bR0onkyfGH","Twitter for Android",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"205","1269441168187801601",2020-06-07,"I just spent 2 hours drawing my island map with everything on separate layers so I can plan out moving buildings and terraforming if I ever actually build up the patience to do that shit  ¯\_(<U+30C4>)_/¯ https://t.co/Ll1kUGOw09","Twitter for iPad",FALSE,NA,"NULL",0,2,6,0,NA,NA,"STATEN ISLAND"
"206","1269002354831040512",2020-06-05,"STATEN ISLAND FUCKING DID THAT TODAY #blacklivesmatter","Twitter for iPhone",FALSE,NA,"NULL",5,0,32,1,NA,NA,"STATEN ISLAND"
"207","1268981854360788993",2020-06-05,"Staten Island some of ya’ll came through today. Keep that fucking energy. Now. ELECTION DAY. EVERY DAY","Twitter for iPhone",FALSE,NA,"NULL",1,0,1,0,NA,NA,"STATEN ISLAND"
"208","1268538459125428224",2020-06-04,"50 protestors took to Staten Island’s Mid-Island to protest yesterday. The protests were peaceful, but motorists passing by still called them “fucking losers.” Another went for the simple “fuck you guys.” And another spat at a protestor. https://t.co/7U65gUx8eX","Twitter for iPhone",FALSE,NA,"NULL",9,0,11,2,NA,NA,"STATEN ISLAND"
"209","1268300488618831873",2020-06-03,"I recently left a beautiful two bedroom apartment to move back home to really stack my bread to buy a house bc I dont wanna raise my family on Staten Island. Been saying this for a while but after seeing alot of peoples true colors this shit is really sad.","Twitter for iPhone",FALSE,NA,"NULL",1,0,6,0,NA,NA,"STATEN ISLAND"
"210","1268288437909688322",2020-06-03,"This north shore south shore bullshit is so annoying, none of us had a say where our parents wanted to buy they’re fucking houses when we were kids like enough. We all live on the same island why are you against each other","Twitter for iPhone",FALSE,NA,"NULL",0,0,6,0,NA,NA,"STATEN ISLAND"
"211","1268075270113759232",2020-06-03,"Long Island your fucking cancelled! Y’all was never apart of New York fr anyway. https://t.co/yZ73OJ8Fjk","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"212","1267926183448109057",2020-06-02,"I’m not gonna sit here and act like I know politics or pay attention like most of Staten Island think they do. But all ima say is FUCK DONALD TRUMP.","Twitter for iPhone",FALSE,NA,"NULL",0,1,2,0,NA,NA,"STATEN ISLAND"
"213","1267883718896758784",2020-06-02,"@SnoopNotNice is an old friend of mine and I think it’s an absolute joke that people think he’s inciting violence. I appreciate you and your determination to spread awareness peacefully throughout the island! Don’t stop for anyone my brother. https://t.co/hs6UUfhubf","Twitter for iPhone",FALSE,NA,"NULL",1,0,2,0,NA,NA,"STATEN ISLAND"
"214","1267509670379470848",2020-06-01,"Bc Staten Island is a fucking cess pool for entitled, spoiled, white catholic Italian boys/girls who get scared if they have to go into midtown by themselves and see people who don’t have pointy noses and skin tape ups https://t.co/RTk2y3F7Mq","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"215","1267061578286972929",2020-05-31,"Being from Staten Island is fucking exhausting. I’m white, educated, privileged and it’s still fucking challenging. It’s embarrassing to even say that. My problems aren’t real problems. I have ideals that were different than people around me - people who are important to me.","Twitter for iPhone",FALSE,NA,"NULL",0,1,15,1,NA,NA,"STATEN ISLAND"
"216","1266995833599397888",2020-05-31,"Oof, dont get me started, i dropped so many people cause of this shit LOL thank god ive finally been able to see they true colors.. a bunch of racist pricks on Staten Island. https://t.co/bkQwGroQ57","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"217","1266856791410970628",2020-05-30,"Starting a new Classic Monsters themed sleeve. #frankensteinsmonster 
#staysafe

<U+0001F4F1> (929) 605-9737 <U+0001F4F1>

Masterpiece Tattoos
3139 Victory Blvd
Staten Island, NY

osiristattoos@yahoo.com 

*** Osiris Tattoos ***… https://t.co/iumK5c5XdE","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"218","1266777618776457217",2020-05-30,"Classic shit... I feel like a kid on this Saturday @ Staten Island, New York https://t.co/Dxmj1Qqnh5","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"219","1266492178332868610",2020-05-29,"Staten Island Twitter is filled w fucking MORONS","Twitter for iPhone",FALSE,NA,"NULL",0,0,1,0,NA,NA,"STATEN ISLAND"
"220","1266467327652102144",2020-05-29,"Staten Island is the MOST RACIST BOROUGH.  E v e r y house on the south shore  has an American Flag. I would fucking know I live here. Every tree has a blue ribbon around it, hence why y’all need to use your voices tomorrow and stop hiding in fear. thanks - management","Twitter for iPhone",FALSE,NA,"NULL",42,1,71,0,NA,NA,"STATEN ISLAND"
"221","1266096772486762496",2020-05-28,"I’ve lost friends and I know people around this god forsaken island shake their heads at me — but I support minorities simply Bc they are fucking right lol

I’ve seen racism and bigotry firsthand, not at my expense obviously

You’re an asshole if you sit there and laugh","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,1,NA,NA,"STATEN ISLAND"
"222","1265712149449641986",2020-05-27,"If they aren’t going to talk about the shit that went on in that island I don’t want to watch. Either tell the whole story and expose it for what it is or don’t show it at all and pretend it never took place.","Twitter for iPhone",FALSE,NA,"NULL",0,0,2,0,NA,NA,"STATEN ISLAND"
"223","1265331974358663168",2020-05-26,"They were probably like 13 and just being obnoxious but that shit scares me especially on Staten Island. Eric Garner was killed 2 miles from my house they can’t risk shit while it’s like this","Twitter for iPad",FALSE,NA,"NULL",0,0,2,0,NA,NA,"STATEN ISLAND"
"224","1264721171033001985",2020-05-25,"Holy shit I just realized something. Nonna’s has the worst grandma slice on Staten Island","Twitter for iPhone",FALSE,NA,"NULL",0,0,1,0,NA,NA,"STATEN ISLAND"
"225","1263909154760122369",2020-05-22,"@JoeBorelliNYC You better go back to your lame ,signature issue about Staten Island's secession !  You failed miserably to expose voter fraud! You're a lame duck who desperately tweets for Trump's attention! Pathetic !!!!","Twitter for Android",FALSE,NA,"NULL",0,0,2,0,NA,NA,"STATEN ISLAND"
"226","1260309456161779715",2020-05-12,"Thank fuck. But unfortunately it means that now he’s going to get out of his Mom’s basement and hassle the rest of us in Staten Island in person https://t.co/YYDyrLwF6g","Twitter for iPhone",FALSE,NA,"NULL",0,0,6,0,NA,NA,"STATEN ISLAND"
"227","1259281420058529799",2020-05-10,"@kwyntessential Staten Island isnt ""forgotten"" it is more hidden in shame and I liked Pete better when he said that Staten Island could sink into the ocean and he wouldnt give a fuck","Twitter for Android",FALSE,NA,"NULL",0,1,3,0,NA,NA,"STATEN ISLAND"
"228","1258829739495743488",2020-05-08,"Shoutout to pete davidson by the way, he got made fun of for the comedy shit in hs , put his head down and got famous and then said fuck you Staten Island and you guys got upset

Good for him tho","Twitter for iPhone",FALSE,NA,"NULL",0,0,3,0,NA,NA,"STATEN ISLAND"
"229","1258412906099736577",2020-05-07,"A little #tbt with my Baby Girl! <U+2764>
And yes.. I'm her bitch and I love every bit of it! 

#Statenisland #nofilter #love #mygirl #daughter @ Staten Island, New York https://t.co/qFLZD5E9Ku","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",1,0,1,0,-74.0889,40.6303,"STATEN ISLAND"
"230","1254512136753221636",2020-04-26,"Liberals think that releasing criminals is a good idea! When I go to Albany I will represent you and make sure no criminal has the opportunity to hurt you or your loved ones by keeping them where they belong-BEHIND BARS! https://t.co/SthgHz7dvM #statenisland #bayridge","Twitter for iPhone",FALSE,NA,"NULL",9,0,22,0,NA,NA,"STATEN ISLAND"
"231","1254369975655190529",2020-04-26,"Brooklyn man arrested on attempted rape days after being released from Rikers Island https://t.co/jIyGjyrGKv via @nypmetro Good Job @NYCMayor as long as Mr. Pondexter didn’t get Covid-19 who cares about his rape victims! #setthemfree","Twitter for iPhone",FALSE,NA,"NULL",0,0,2,0,NA,NA,"STATEN ISLAND"
"232","1254362652735950848",2020-04-26,"@NYCMayor https://t.co/5YVeTtSID9 and who the fuck are you protecting by doing this?","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"233","1253098905102934023",2020-04-22,"I hear the ‘bread and milk guy’ lives in Jersey now but I am *always* gonna claim this guy for Staten Island. Fucking legend.

And right as usual. https://t.co/codxnOsFWL","Twitter for iPhone",FALSE,NA,"NULL",0,1,13,0,NA,NA,"STATEN ISLAND"
"234","1252083939507830784",2020-04-20,"For the north shore, dumping on Tottenville is to us what dumping on the Island is to the rest of the city. They make us look like the fucking cosmopolitan glitterati in comparison <U+0001F602> https://t.co/rmGN5Fvgef","Twitter for iPhone",FALSE,NA,"NULL",0,2,7,0,NA,NA,"STATEN ISLAND"
"235","1251986703537057800",2020-04-19,"Here’s what we need to do. 

(1)Take every member of Wu Tang
(2)Then find Pete Davidson
(3)Put them on the ferry and once they’re safely clear, burn Staten Island to the fucking ground. 

Cesspool of racism and ignorance. It’s like if Facebook was a real life location.","Twitter for iPhone",FALSE,NA,"NULL",0,2,1,0,NA,NA,"STATEN ISLAND"
"236","1251235460497715201",2020-04-17,"Bully on the #beerbeforeshabbos
Loving my #glendronach #revival 15. One of favorite distelleries. #stonefruitgoodness @ Staten Island, New York https://t.co/DYYRMeBSr7","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"237","1250314528874565634",2020-04-15,"#Repost thebossking1028 with @get_repost
···
Cause people don’t give a fuck what you’re going through <U+0001F4AF><U+0001F4AF> @ Staten Island, New York https://t.co/JSoJVWdaJi","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"238","1250090958399684609",2020-04-14,"Now understanding the dangers of @zoom_us Cat Attacks! 11th Grade @UrbanAssembly @HarborSchool meeting turned violent at one point. @NYCSchools @DOEChancellor @AffinityNYCDOE @NYCCTE @UFT @FollowCSA @BillionOyster @Gov_Island https://t.co/hp2Yv7CrLP","Twitter for iPhone",FALSE,NA,"NULL",4,1,29,2,NA,NA,"STATEN ISLAND"
"239","1249868182044782592",2020-04-14,"The Lonely Island - Jizz In My Pants (Official Video) https://t.co/zjfC5kuWK8 via @YouTube I fucking needed @thelonelyisland @AndySamberg","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"240","1249751141849718784",2020-04-13,"@wtfjenetta GIRLLLLLLL, I only have the one room still <U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D> my friend said “I just can’t continue coming to your island knowing u shit in the living room” <U+0001F97A>","Twitter for iPhone",FALSE,NA,"NULL",0,1,1,0,NA,NA,"STATEN ISLAND"
"241","1248448610078949376",2020-04-10,"Someone just texted me “best lasagna on Staten Island?” Who the fuck gets lasagna at places on Staten Island","Twitter for iPhone",FALSE,NA,"NULL",0,1,2,0,NA,NA,"STATEN ISLAND"
"242","1248013575114784768",2020-04-08,"the WHITE kids I grew up with in the Staten Island suburbs who wore their rocawear jeans and baggy phat farm tshirts with the gunit sneakers are now white supremacist maga people lol

Y’all appropriated the culture when it was “cool” but now contribute to systematic oppression","Twitter for iPhone",FALSE,NA,"NULL",0,0,2,0,NA,NA,"STATEN ISLAND"
"243","1247998702670753793",2020-04-08,"I’m not kidding when I unlock island designer I’ll pay one of u to make my shit look nice","Twitter for iPad",FALSE,NA,"NULL",0,1,0,0,NA,NA,"STATEN ISLAND"
"244","1247917764788060160",2020-04-08,"Anytime I see fire wings I just cry because I know for a fact that shit isn't on the Island <U+0001F62D><U+0001F62D> https://t.co/wm4oUK1omV","Twitter for Android",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"245","1247596463695241217",2020-04-07,"I’d pay someone real money to landscape my island the trees/flowers are a fucking mess but I’m way too lazy to arrange them myself","Twitter for iPad",FALSE,NA,"NULL",0,1,0,0,NA,NA,"STATEN ISLAND"
"246","1246959537116020739",2020-04-06,"@YouChattin Lmfao trust me we don’t care bout our own island <U+0001F62D> that wasn’t an insult try again pls","Twitter for iPhone",FALSE,NA,"NULL",0,1,1,0,NA,NA,"STATEN ISLAND"
"247","1246904300380598272",2020-04-05,"“Before my gramp passed away / I promised him that I’ll come up !! / so if you ain’t supporting me, mind your business, and shut the fuck up” #SoBrooklynRemix #MostAmbitious @ Staten Island, New York https://t.co/HQ50ucSvTj","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"248","1245753219323748352",2020-04-02,"@Eudaimoniash Jk drop a bomb on this island this s*** is about to blow up worse than queens with all these Italians and foreigners","Twitter for Android",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"249","1245383148223029249",2020-04-01,"Happy  b day to me my shit canceled  today for outside  but I'm a hav a few drinks tho lol stay safe ppl enjoy my birthday  lol #teamaries <U+0001F381><U+0001F381><U+0001F4AF><U+0001F4AF><U+0001F64F><U+0001F64F><U+0001F918><U+0001F918> @ Staten Island, New York https://t.co/MPTfxmTuQE","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"250","1245122885980651520",2020-03-31,"@CoachMcCann9 Live in Staten Island the threat is real. STAY HOME!!!","Twitter for Android",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"251","1244295297234284553",2020-03-29,"And people from queens got the audacity to try and shit on Staten Island <U+0001F922> Nasty ass borough https://t.co/IgYOW2dIGt https://t.co/eQItYLq1Pm","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"252","1243359442646618112",2020-03-27,"Continuing with my previous post on WuTang’s involvement   Who knew Ol’ Dirty Bastard was a clairvoyant ?   Chicago - not getting in the house yet. @ Staten Island, New York https://t.co/WmVUSmVApn","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,1,0,-74.0889,40.6303,"STATEN ISLAND"
"253","1241121256616988676",2020-03-20,"Stones to Ramones...Rock Rules! #graffiti #oldschool #ramones #rollingstones #punkrock #shaolin #oldschoolgraffitti nowherefastshow @ Staten Island, New York https://t.co/TfnxFKUoW2","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"254","1240170717708255233",2020-03-18,"@NYGovCuomo @NewYorkStateAG As you did with student &amp; medical debt, can you suspend OATH/DOF D.O.B. fines? If you don't, I have to go back to OATH office in Staten Island to make cash payment. I went there yesterday and encountered a very sick person. Coronavirus threat at S.I.'s OATH office is real. HELP!","Twitter for Android",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"255","1240170451525087233",2020-03-18,"@NewYorkStateAG As you did with student &amp; medical debt, can you suspend OATH/DOF D.O.B. fines? If you don't, I have to go back to OATH office in Staten Island to make cash payment. I went there yesterday and encountered a very sick person. Coronavirus threat at S.I.'s OATH office is real. HELP!","Twitter for Android",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"256","1240169546331369472",2020-03-18,"@NewYorkStateAG As you did with student &amp; medical debt, can you suspend OATH D.O.B. fines? If you don't, I have to go back to OATH office in Staten Island to make cash payment. I went there yesterday and saw very sick person. Coronavirus threat at S.I.'s OATH office is real. HELP","Twitter for Android",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"257","1238594820861562882",2020-03-13,"Um, shit is getting really real. #todayonthescene #coronavirus #ny1pic @ Great Kills, Staten Island https://t.co/hmJoM4mnNW","Instagram",FALSE,"Point","c(-74.15194444, 40.55416667)",0,0,0,0,-74.15194444,40.55416667,"STATEN ISLAND"
"258","1237713646354137089",2020-03-11,"@twmb4k has to be. i dont even argue when people talk about pizza spots off the island, i just let them get they shit off like “Mmmm, mhm... Oh word? No wayy.”","Twitter for iPhone",FALSE,NA,"NULL",0,0,2,0,NA,NA,"STATEN ISLAND"
"259","1237685081852035072",2020-03-11,"Bitch, if you don't like what I do now, you're really gonna hate what comes next! @ Staten Island, New York https://t.co/yjfczPtgbq","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"260","1237426100374065152",2020-03-10,"Proud to have the support of Assemblyman Charles Fall— we spent the weekend knocking on doors across the North Shore of Staten Island. I appreciate your support and look forward to continuing to do great things together in Albany and locally! @Charlesdfall https://t.co/yw5KDFRvzC","Twitter for iPhone",FALSE,NA,"NULL",0,0,13,2,NA,NA,"STATEN ISLAND"
"261","1237166565755359233",2020-03-10,"The entire tri-state area of Staten Island is out of hand sanitizer that’s fucking sad yo tbh #CoronavirusOutbreak","Twitter for iPhone",FALSE,NA,"NULL",0,0,1,0,NA,NA,"STATEN ISLAND"
"262","1237019897433133057",2020-03-09,"i fucking hate this island so much","Twitter for iPhone",FALSE,NA,"NULL",0,0,1,0,NA,NA,"STATEN ISLAND"
"263","1236438654941265921",2020-03-07,"For obvious reasons, I can only listen the ""Free Bird"" during the ultra violent church scene in ""Kingsman"". @ Staten Island, New York https://t.co/MmDri4JJMM","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"264","1235950079552499713",2020-03-06,"On my way to the fucking mall @ Staten Island, New York https://t.co/kJjsqOvnPD","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"265","1235680779285549056",2020-03-05,"This fuckin retard portnoy went to frank and Danny’s yesterday lol what the fuck he keeps going to the worst pizzerias on Staten Island is he autistic? Might as well go to sunset pizza next","Twitter for iPhone",FALSE,NA,"NULL",0,0,1,0,NA,NA,"STATEN ISLAND"
"266","1235033343823097858",2020-03-04,"If you live in Staten Island, go fuck yourself.","Twitter for iPhone",FALSE,NA,"NULL",0,0,2,0,NA,NA,"STATEN ISLAND"
"267","1234187897412210688",2020-03-01,"would like to take the time to give the biggest fuck you to all the staten island parade organizers who banned miss staten island from marching because she came out as bi. the only parade in all of nys bans lgbtq people from marching. bunch of old white homophobic men. fuck you","Twitter for iPhone",FALSE,NA,"NULL",5,1,25,1,NA,NA,"STATEN ISLAND"
"268","1233611588122349568",2020-02-29,"I drive like a fucking 78 year old grandma because of Staten Island speed cameras.","Twitter for iPhone",FALSE,NA,"NULL",0,0,3,0,NA,NA,"STATEN ISLAND"
"269","1233002447641116673",2020-02-27,"Tbt gang shit <U+0001F4A6><U+0001F4A6><U+0001F4A6> @ Staten Island, New York https://t.co/3Ik2DEUhzR","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"270","1232844185729978373",2020-02-27,"@jazlynjanethxo This island is just too damn small. It’s all petty “he said, she said” shit","Twitter for iPhone",FALSE,NA,"NULL",0,1,1,0,NA,NA,"STATEN ISLAND"
"271","1230151403571752960",2020-02-19,"Throughout this case, we promised to work tirelessly to pursue justice for Miss Franny Williams, her family, and the Staten Island community. This verdict speaks volumes to the fact that violent and harmful acts will not be tolerated in our neighborhoods. https://t.co/gmO9KV8bor","Twitter for iPhone",FALSE,NA,"NULL",1,1,11,0,NA,NA,"STATEN ISLAND"
"272","1228754847140401157",2020-02-15,"Everyone fucking sucks at driving in Staten Island I’m sick of it","Twitter for iPhone",FALSE,NA,"NULL",0,0,2,0,NA,NA,"STATEN ISLAND"
"273","1228742544533676033",2020-02-15,"My shit growing  lol #AGang<U+0001F60E><U+0001F60E><U+0001F60E> @ Staten Island, New York https://t.co/WuqdxOqQBo","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"274","1228488737035837440",2020-02-15,"Just vomited into a plastic bag in Josie’s car and then had to gargle her monster energy drink and spit it out the fucking window on the highway on STATEN ISLAND because she didn’t have any gum left. Now there’s monster in my hair and I think I have food poisoning happy v day","Twitter for iPhone",FALSE,NA,"NULL",0,0,11,0,NA,NA,"STATEN ISLAND"
"275","1226308785305784320",2020-02-09,"1/8/20: ...And the fun continues tonight with FULL DISCLOSURE DUO at Killmeyer’s i. Staten Island! Come enjoy authentic German fare and a great selection of biers on tap, while grooving to a killer playlist of… https://t.co/oyx9DUMEEN","Instagram",FALSE,"Point","c(-74.23721, 40.5384699)",0,0,0,0,-74.23721,40.5384699,"STATEN ISLAND"
"276","1226003470802718721",2020-02-08,"A #Gif representation of the @Apple store (Staten Island) fucking with me! There going to have my Mac Nook Pro for 10 day instead of 5. I e got images from Ethiopia that are unedited and I haven't made a mix in almost a month!

THANK YOU FOR YOUR DIS-SERVICE! https://t.co/gb3VfPX3la","Twitter for Android",FALSE,NA,"NULL",0,1,0,0,NA,NA,"STATEN ISLAND"
"277","1225954610537431040",2020-02-08,"Definition of A Broke Nigga (Feat. gunnz_cole)

FNTG OUT NOW

(LINK IN BIO) @ Staten Island, New York https://t.co/IBgI62QkrS","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,1,0,-74.0889,40.6303,"STATEN ISLAND"
"278","1225389511431118853",2020-02-06,"<U+26A1><U+26A1><U+26A1>@rojaskillsit “Old enough to know better, too young to give a fuck”
•
•
Run my shit up and i might just drop the raw fight video on my feed. @ Staten Island, New York https://t.co/H70MZFAbFW","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"279","1225150627199836162",2020-02-05,"New Spider J teaser poster for March 2020!!! Location TBA !!! Flyer coming soon!!!
Rated R for extreme violence, coarse language
#battlerap #ibattle #cvlt #hiphop @ Staten Island, New York https://t.co/RtQPBxbCQs","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"280","1224392628399230982",2020-02-03,"Shit is the truth first time having one lol @ Staten Island, New York https://t.co/gCavZoeb54","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"281","1223057010163355648",2020-01-31,"I HATE THIS FUCKIN IDIOT SO MUCH IF YOU SEE THIS FUCKING LOSER ON STATEN ISLAND: THROW SHIT AT HIM SPIT ON HIM CURSE HIM OUT AND HAVE YOUR CLOSEST BLACK FRIEND PUNCH HIM IN THE MOUTH BEFORE SICCING YOUR PIT BULL ON HIM FUCK https://t.co/gG6KwIFE5f","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"282","1223044047230685184",2020-01-31,"Woke up one day, I was trappin' (Woah)
I give a fuck 'bout the fashion (Woah)
Look at they stupid reaction (Woah)
Cameras roll and it's action (Woah)
I do not fuck with the wack shit (No)
I'm on a island, Staten (What?)
I'm a genius, need a patent (Yeah)
I'ma need a sexy mamacita","Twitter for iPhone",FALSE,NA,"NULL",0,1,0,0,NA,NA,"STATEN ISLAND"
"283","1221763377233637376",2020-01-27,"People from different boroughs talk shit bout Staten Island but end up at the mall? <U+0001F914> how that work.","Twitter for iPhone",FALSE,NA,"NULL",0,0,1,0,NA,NA,"STATEN ISLAND"
"284","1220870184707198976",2020-01-25,"U Staten Island rappers fucking suck","Twitter for iPhone",FALSE,NA,"NULL",0,1,1,0,NA,NA,"STATEN ISLAND"
